date,BAJAJ-AUTO,BEL,BHARTIARTL,M&M,TRENT
2024-04-25 05:30:00,0.7412512832780125,0.7068965517241372,0.44677401923700355,0.3638935865747346,1.0995337768928182
2024-04-26 05:30:00,0.7889742746364432,0.7165948275862062,0.4330487409488808,0.3301027709119275,1.0906463989121473
2024-04-29 05:30:00,0.7462747560525842,0.6910919540229878,0.440019453150329,0.34125796799791686,1.095138652809481
2024-04-30 05:30:00,0.7748906098934476,0.6792385057471257,0.4290500378255693,0.40259529075061584,1.1416638337137597
2024-05-02 05:30:00,0.8161548505417147,0.686422413793103,0.40932670485247935,0.4213282164693619,1.2566655334855046
2024-05-03 05:30:00,0.8151481625452233,0.6817528735632179,0.380525235058899,0.42643423962533955,1.1969064154242153
2024-05-06 05:30:00,0.8045729549781189,0.6655890804597695,0.3870096185021066,0.4472160790945734,1.1898159390024778
2024-05-07 05:30:00,0.7298886662879098,0.6336206896551719,0.38998162758024346,0.4254585664108217,1.1873391287455695
2024-05-08 05:30:00,0.7441417735649682,0.6637931034482754,0.3926294174862195,0.4195394822427456,1.1847409062211658
2024-05-09 05:30:00,0.7635678617348893,0.6249999999999996,0.37841781043985634,0.43915051385455794,1.1407168180272942
2024-05-10 05:30:00,0.7904693558193512,0.6314655172413788,0.40619258618826226,0.4264667620658238,1.1715312515176541
2024-05-13 05:30:00,0.7925624694754227,0.6145833333333328,0.38976548146546963,0.42074281254065116,1.1687630518187566
2024-05-14 05:30:00,0.8071046257811767,0.6591235632183903,0.38798227601858737,0.4764537530896298,1.2050167548929158
2024-05-15 05:30:00,0.7747909378145867,0.6727729885057467,0.4156489787096067,0.4975282945232189,1.1985333398086557
2024-05-16 05:30:00,0.7685514656779164,0.7090517241379306,0.45369069490975766,0.5427019643554027,1.2323587975329042
2024-05-17 05:30:00,0.7503812457016383,0.7830459770114937,0.45298822003674366,0.6356185768180016,1.2507648972852237
2024-05-18 05:30:00,0.7569895045300925,0.8591954022988504,0.45655463093050774,0.628528684792504,1.2548686319265716
2024-05-21 05:30:00,0.7583550120104823,0.9694683908045971,0.45282611045066323,0.6408546897359151,1.2666699043271352
2024-05-22 05:30:00,0.7553349480210072,1.0373563218390798,0.4567167405165877,0.6398139716404294,1.2567869457530008
2024-05-23 05:30:00,0.7868113905251688,1.0725574712643668,0.48497784502323404,0.6971510342136045,1.2818464377640737
2024-05-24 05:30:00,0.7837713921199221,1.1350574712643668,0.5005944018156256,0.6779953167685675,1.2900296245932705
2024-05-27 05:30:00,0.7938382720848374,1.1153017241379302,0.49610936993407373,0.6580590607519159,1.2738089456558708
2024-05-28 05:30:00,0.7920541418732334,1.0768678160919536,0.4817356533016304,0.6604657213477272,1.2417075421300585
2024-05-29 05:30:00,0.8080913793618958,1.098778735632183,0.48827407327353134,0.6480096266423805,1.2689767374095497
2024-05-30 05:30:00,0.78781807852166,1.0880028735632177,0.48832810980222496,0.6218941069337816,1.2589238016609219
2024-05-31 05:30:00,0.8109918368567375,1.1260775862068955,0.48357289527720604,0.6301873292571845,1.2141469574085781
2024-06-03 05:30:00,0.8609674171974167,1.2891522988505733,0.5034043013076825,0.7132821646936354,1.2641930940702264
2024-06-04 05:30:00,0.8432855904075551,0.8358477011494243,0.4046255268561536,0.6735397424222682,1.2039483269389555
2024-06-05 05:30:00,0.9141524384774053,0.870330459770114,0.45288014697935686,0.7828476648887694,1.3815259093778853
2024-06-06 05:30:00,0.9339273789233382,0.965876436781608,0.4812493245433902,0.756114218810976,1.3692147054538406
2024-06-07 05:30:00,0.9387315731244161,1.0344827586206882,0.540311250405273,0.8586249512163353,1.411053372832793
2024-06-10 05:30:00,0.9402266543073245,1.0359195402298838,0.5411758348643674,0.8261675556133696,1.4134087708222052
2024-06-11 05:30:00,0.9561044164698103,1.0560344827586197,0.5424727115530088,0.8443801222843728,1.3828857267738348
2024-06-12 05:30:00,0.9743543741091767,1.0869252873563209,0.5545228574516361,0.8131585794197962,1.4418678063231525
2024-06-13 05:30:00,0.9781718147295357,1.1616379310344818,0.5408516156922065,0.8613893586574699,1.439828080229228
2024-06-14 05:30:00,0.9858166631781398,1.2241379310344818,0.5426348211390886,0.9049043840249738,1.5474964790442445
2024-06-18 05:30:00,0.9771352251093861,1.2862787356321825,0.543661515184263,0.9265643293872738,1.6019134573357312
2024-06-19 05:30:00,0.930807642855003,1.2219827586206886,0.5047552145250174,0.9083192402757869,1.6015249380797454
2024-06-20 05:30:00,0.920082927169608,1.2406609195402285,0.4926510320976967,0.8675686223494177,1.5919819338545982
2024-06-21 05:30:00,0.9141524384774056,1.1907327586206882,0.5303685291256874,0.847242097046959,1.557597979699871
2024-06-24 05:30:00,0.9426586530315224,1.2252155172413777,0.5344212687776924,0.896578639261087,1.6204409693555455
2024-06-25 05:30:00,0.9256545963779128,1.2248563218390789,0.529179725494433,0.8924157668791435,1.5927832548200689
2024-06-26 05:30:00,0.8887161239521932,1.2043821839080446,0.5773262725602493,0.8547547807987481,1.6049244815696198
2024-06-27 05:30:00,0.8773136381305466,1.1874999999999987,0.5949421809142965,0.8791140887212143,1.588023893934245
2024-06-28 05:30:00,0.8940984162106629,1.197557471264366,0.5606289851939896,0.8646090802653801,1.6612840561410347
2024-07-01 05:30:00,0.9002282490605866,1.2101293103448256,0.5713822544039755,0.8705932093144235,1.678670292846391
2024-07-02 05:30:00,0.8740842627754648,1.1989942528735615,0.5335026477899045,0.8636334070508618,1.688504686513527
2024-07-03 05:30:00,0.878300391711266,1.259339080459768,0.5344753053063855,0.8719591518147485,1.6682045553882783
2024-07-04 05:30:00,0.8859651745756423,1.2798132183908022,0.5379336431427628,0.8881228047352638,1.7183963867709213
2024-07-05 05:30:00,0.9208404349689481,1.3279454022988482,0.5451205014589846,0.873682841160397,1.729299208392018
2024-07-08 05:30:00,0.8996302165874235,1.4037356321839054,0.551010483086565,0.8546572134772956,1.716842309746979
2024-07-09 05:30:00,0.9005671341287129,1.4051724137931005,0.551442775316112,0.9028879927149696,1.7161624010490044
2024-07-10 05:30:00,0.9022316578456842,1.3983477011494223,0.5617097157678574,0.7770261480421454,1.7040940216599507
2024-07-11 05:30:00,0.8871512723140829,1.410201149425284,0.5540365286933953,0.7549434109535544,1.7367539216162422
2024-07-12 05:30:00,0.8799649154282374,1.3929597701149392,0.5489570949962159,0.7587810589306583,1.7445243067359546
2024-07-15 05:30:00,0.9283258080913754,1.3807471264367779,0.5536582729925412,0.7764082216729504,1.7563255791365182
2024-07-16 05:30:00,0.9372962951888246,1.3430316091953984,0.5848913865773246,0.7931247560816923,1.742605992909526
2024-07-18 05:30:00,0.9189267310548257,1.2525143678160884,0.60342591591916,0.8339078964485451,1.5780680879996134
2024-07-19 05:30:00,0.8710542315781038,1.2004310344827553,0.5797579163514521,0.7882789124495861,1.5090330727016679
2024-07-22 05:30:00,0.8757687209082079,1.2435344827586174,0.5837025829460702,0.8243462989462687,1.5303287844203792
2024-07-23 05:30:00,0.8703465598181939,1.165589080459767,0.5840268021182307,0.8351437491869349,1.5563595745714163
2024-07-24 05:30:00,0.8459667693289037,1.155890804597698,0.5726791310926174,0.824834135553528,1.567553785634502
2024-07-25 05:30:00,0.8495649313757694,1.1655890804597666,0.5661407111207164,0.8286717835306323,1.578772279151087
2024-07-26 05:30:00,0.8923541548306027,1.2262931034482722,0.6366583810655992,0.8783660725900835,1.6192754115875885
2024-07-29 05:30:00,0.9052616890430438,1.3085488505747094,0.6009402355992639,0.9077663587875595,1.6795201787188594
2024-07-30 05:30:00,0.9065972948997751,1.2852011494252844,0.5890521992867166,0.9006764667620617,1.7295905978340071
2024-07-31 05:30:00,0.9265018090482269,1.2704741379310316,0.6119636874527168,0.8913750487836567,1.8357049196250812
2024-08-01 05:30:00,0.9397183267051354,1.235272988505744,0.6270398789581744,0.8397294132951698,1.8025836530523067
2024-08-02 05:30:00,0.9169332894776143,1.1763649425287328,0.6143953312439194,0.788506569532974,1.6896459618279853
2024-08-05 05:30:00,0.890789303192492,1.0851293103448247,0.5840268021182307,0.7425198386886915,1.5967170122869234
2024-08-06 05:30:00,0.8792971124998707,1.0635775862068937,0.5600886199070558,0.7125991934434723,1.5354280996551912
2024-08-07 05:30:00,0.9352729519879552,1.1566091954022957,0.5581433048740936,0.7437556914270809,1.6576902530231674
2024-08-08 05:30:00,0.9219368278364135,1.1426005747126404,0.5690046471414663,0.745121633927406,1.7410519158855835
2024-08-09 05:30:00,0.9467850770963488,1.1709770114942497,0.582297633200042,0.7881813451281345,2.047617891311741
2024-08-12 05:30:00,0.9358012140059164,1.1652298850574678,0.5763536150437683,0.7676922076232562,2.0995823417998185
2024-08-13 05:30:00,0.9279769558153634,1.1275143678160884,0.5775424186750229,0.7679523871471279,2.09926666990433
2024-08-14 05:30:00,0.9435258001176092,1.1099137931034448,0.590511185561438,0.7856445947703878,2.126778689718812
2024-08-16 05:30:00,0.9711449331698669,1.1788793103448243,0.6033178428617729,0.8475673214517976,2.1578845126511608
2024-08-19 05:30:00,0.9477219946376381,1.1706178160919505,0.5882956878850087,0.7985885260829935,2.248943713272792
2024-08-20 05:30:00,0.9495260592650141,1.1778017241379275,0.566140711120716,0.8025887862625172,2.2994512165509233
2024-08-21 05:30:00,0.9639386418682494,1.1939655172413755,0.5815951583270274,0.8013529335241276,2.2942547715021155
2024-08-22 05:30:00,0.9763378484785019,1.1874999999999964,0.6063438884686028,0.7776440744113395,2.3945898693604035
2024-08-23 05:30:00,1.0744650101167124,1.1982758620689622,0.6283907921755085,0.7945882659034691,2.374653975037641
2024-08-26 05:30:00,1.0796678926332328,1.203304597701146,0.6357397600778105,0.8167685703135119,2.3634111990675573
2024-08-27 05:30:00,1.093432606723875,1.1616379310344795,0.6456824813573956,0.8087680499544643,2.336360545869558
2024-08-28 05:30:00,1.1243608527943034,1.1548132183908018,0.6819950286393581,0.8199557694809376,2.5171191297168707
2024-08-29 05:30:00,1.154481755025961,1.127873563218388,0.692316005619797,0.793677637569919,2.4824195036666543
2024-08-30 05:30:00,1.171166861027217,1.1501436781609167,0.7173349184048396,0.82476909067256,2.4766402797338682
2024-09-02 05:30:00,1.2179230332207007,1.1329022988505715,0.6982059872473771,0.8062963444776856,2.471516682045558
2024-09-03 05:30:00,1.2014871074165963,1.1346982758620658,0.6865881335782968,0.8114023676336632,2.420329270069452
2024-09-04 05:30:00,1.185549542006795,1.1476293103448243,0.6879930833243253,0.78847404709249,2.467485794764707
2024-09-05 05:30:00,1.1640303401808025,1.0876436781609167,0.6721063438884667,0.771237153636005,2.4809625564567086
2024-09-06 05:30:00,1.1589171625352566,1.0373563218390776,0.6635145358262164,0.754975933394038,2.4498324510708605
2024-09-09 05:30:00,1.1624056852953757,1.0226293103448247,0.6671890197773676,0.7619682580980838,2.465907435287266
2024-09-10 05:30:00,1.1903437689999872,1.052801724137928,0.7052307359775187,0.7497072980356407,2.4665387790782423
2024-09-11 05:30:00,1.2766597892932228,1.0693247126436751,0.7051766994488253,0.726453753089628,2.4718323539410467
2024-09-12 05:30:00,1.337011233043285,1.0955459770114913,0.7796930725170195,0.7828151424482854,2.5017726191054392
2024-09-13 05:30:00,1.339732280796178,1.0829741379310316,0.7664000864584439,0.7816443345908637,2.5127725705405317
2024-09-16 05:30:00,1.3300042858993888,1.086206896551721,0.767480817032312,0.7935475478079836,2.554368413384493
2024-09-17 05:30:00,1.3822224880144303,1.0423850574712614,0.7959040311250387,0.8132236243007638,2.5954786071584715
2024-09-18 05:30:00,1.3452142451335085,1.031968390804595,0.7885010266940433,0.8265903473396603,2.5627215773881837
2024-09-19 05:30:00,1.3658164638339843,0.9590517241379279,0.799254295904029,0.8196305450760986,2.5579379340488604
2024-09-20 05:30:00,1.380508128258029,0.9924568965517213,0.8499405598184351,0.9193768700403233,2.625443154776363
2024-09-23 05:30:00,1.4596975949127353,1.0567528735632155,0.8917648330271242,0.9837387797580286,2.702321402554518
2024-09-24 05:30:00,1.480568928226134,1.0962643678160888,0.8984653625851056,0.9996747755951563,2.701301539507556
2024-09-25 05:30:00,1.4713193593078753,1.0822557471264336,0.9025181022371105,1.0105697931572744,2.6981691030061716
2024-09-26 05:30:00,1.5160521883004896,1.0869252873563187,0.9140819193774972,1.069142708468839,2.8101112136370303
2024-09-27 05:30:00,1.5249728393585085,1.108117816091951,0.8746352534313178,1.07080135293352,2.8044291195182405
2024-09-30 05:30:00,1.4610930040167829,1.0481321839080433,0.8475629525559261,1.0130740210745377,2.678621727939395
2024-10-01 05:30:00,1.4235166302863562,1.0398706896551695,0.8358370258294592,1.0589957070378522,2.6971006750522113
2024-10-03 05:30:00,1.353546830926251,1.0021551724137905,0.8085485788392937,1.0358072069728075,2.6364916711184536
2024-10-04 05:30:00,1.3471578506712896,0.991379310344825,0.7733707986598926,0.9626967607649242,2.5711233062988725
2024-10-07 05:30:00,1.3157910474538745,0.9206178160919518,0.7962282502971991,0.9905034473786873,2.617842746831144
2024-10-08 05:30:00,1.3700226255618992,1.013290229885055,0.7912568896574066,1.0592233641212396,2.9055655383419983
2024-10-09 05:30:00,1.3558691903637015,1.0287356321839054,0.8135739760077794,1.0508650969168687,2.992448156961784
2024-10-10 05:30:00,1.3586400741560247,1.0610632183908018,0.8135739760077794,1.0777286327565982,2.899203535525234
2024-10-11 05:30:00,1.3676005940455882,1.0538793103448247,0.8236247703447512,1.0387342266163615,2.9992958088485313
2024-10-14 05:30:00,1.3720559359706543,1.0524425287356296,0.832486761050468,1.0521009496552587,2.978364333932306
2024-10-15 05:30:00,1.296743713183624,1.0750718390804574,0.8558845779747091,1.0526863535839697,2.9455344568015205
2024-10-16 05:30:00,1.3157711130381031,1.0524425287356296,0.8739327785583038,0.9955769480941816,2.790879510465743
2024-10-17 05:30:00,1.0172532368507596,1.0441810344827562,0.8384848157354357,0.9283205411734063,2.7490408430867905
2024-10-18 05:30:00,1.0061896360972389,1.0628591954022961,0.8457257105803506,0.9280928840900189,2.772546258073921
2024-10-21 05:30:00,1.0932133281503842,1.0280172413793078,0.8291905328001714,0.9501756211786099,2.6941139332718227
2024-10-22 05:30:00,1.066869997707541,0.9515086206896526,0.828866313628011,0.8779758033042766,2.641081054829785
2024-10-23 05:30:00,1.1104067617538287,0.9299568965517215,0.8218956014265626,0.8170287498373847,2.6478558593560346
2024-10-24 05:30:00,1.0537431849216068,0.9493534482758599,0.8139522317086334,0.8383959932353291,2.636540236025453
2024-10-25 05:30:00,1.034526408117293,0.9565373563218369,0.8004971360639777,0.7697736438142286,2.575081346219227
2024-10-28 05:30:00,0.9956841989853371,0.9400143678160897,0.7976332000432276,0.8088981397164012,2.54905055606819
2024-10-29 05:30:00,0.963709396086873,1.0377155172413768,0.7692640224791942,0.7867178353063584,2.598805303287849
2024-10-30 05:30:00,0.9816105014502274,1.0729166666666643,0.7652112828271893,0.761220241966954,2.522145597591185
2024-10-31 05:30:00,0.9608089385920309,1.0466954022988477,0.7427861234194297,0.7747820996487547,2.4618765480064155
2024-11-01 05:30:00,0.9687129344456724,1.0736350574712619,0.7469469361288215,0.8327370885911247,2.471905201301544
2024-11-04 05:30:00,0.8988627415801995,1.0413074712643655,0.7197125256673493,0.8758618446728208,2.430503618085576
2024-11-05 05:30:00,0.9684936558721791,1.0571120689655151,0.7058251377931466,0.8859438012228404,2.3841726968092902
2024-11-06 05:30:00,0.9975281324442566,1.1684626436781587,0.7278720415000524,0.9087745544425623,2.3779078238065217
2024-11-07 05:30:00,0.9648655922016547,1.1576867816091934,0.7030152383010899,0.8806751658644432,2.159390024768107
2024-11-08 05:30:00,0.9755803406791637,1.139008620689653,0.6966389279152694,0.9350201639130966,2.059079209363318
2024-11-11 05:30:00,0.9773644708907676,1.153376436781607,0.6865340970496041,0.9062052816443311,2.1473459278325517
2024-11-12 05:30:00,0.9293922993351855,1.0844109195402276,0.6812385172376514,0.8853583972941297,2.1705842358311926
2024-11-13 05:30:00,0.8842308804034706,1.0226293103448256,0.6756187182535383,0.8205736958501331,2.155869069010737
2024-11-14 05:30:00,0.8903706804612805,1.0183189655172393,0.6756727547822317,0.8259398985299822,2.1387499392938705
2024-11-18 05:30:00,0.8970586769528233,0.9974856321839063,0.6610828920350147,0.8517627162742256,2.0603904618522693
2024-11-19 05:30:00,0.9028795263582794,1.0043103448275845,0.6486544904355334,0.9181410173019344,2.119736778204074
2024-11-21 05:30:00,0.8947662191390306,0.978807471264366,0.6482762347346795,0.9098803174190155,2.1375115341654163
2024-11-22 05:30:00,0.890111533056243,1.0176005747126422,0.6959904895709486,0.9597697411213699,2.2309261327764602
